MTV-1,#genre#
陳零九+魚干-心有余悸,http://em.21dtv.com/songs/60168500.mkv
青春有你訓練
生-青春有你,http://em.21dtv.com/songs/60168499.mkv
音頻怪物-京津有味,http://em.21dtv.com/songs/60168498.mkv
齊豫+潘越云-不曾告別,http://em.21dtv.com/songs/60168497.mkv
Line一號線+Sand-畫界,http://em.21dtv.com/songs/60168496.mkv
ToNick-很想跳吧,http://em.21dtv.com/songs/60168495.mkv
喬杉-別再鬧了,http://em.21dtv.com/songs/60168494.mkv
劉惜君-不過是愛情,http://em.21dtv.com/songs/60168493.mkv
古曜威-My Love一起去旅行,http://em.21dtv.com/songs/60168492.mkv
呂薔Amuyi-灰燼,http://em.21dtv.com/songs/60168491.mkv
操奕恆-土家撒葉兒嗬,http://em.21dtv.com/songs/60168490.mkv
易欣-不僅僅是朋友,http://em.21dtv.com/songs/60168489.mkv
李克勤-活埋,http://em.21dtv.com/songs/60168488.mkv
李玉山+El Samu-I Love You China,http://em.21dtv.com/songs/60168487.mkv
楊子言+韓旭-平生願,http://em.21dtv.com/songs/60168486.mkv
林彥俊-剛好的傷口,http://em.21dtv.com/songs/60168485.mkv
潘粵明-孤獨的螞蟻,http://em.21dtv.com/songs/60168484.mkv
王欣宇-1234喜歡你,http://em.21dtv.com/songs/60168483.mkv
疾風少女-疾風,http://em.21dtv.com/songs/60168482.mkv
胡66+Masai-理所應該,http://em.21dtv.com/songs/60168481.mkv
藥小云-美好的日子剛剛開始,http://em.21dtv.com/songs/60168480.mkv
蕭憶情-唱首對不起的情歌,http://em.21dtv.com/songs/60168479.mkv
蔡徐坤+戴景耀+俞更寅+金鳴-下雨的日子,http://em.21dtv.com/songs/60168478.mkv
趙慧珊-你在聽嗎,http://em.21dtv.com/songs/60168477.mkv
迪子-拜猶大的人,http://em.21dtv.com/songs/60168476.mkv
迪里拜爾-思戀,http://em.21dtv.com/songs/60168475.mkv
郭峰-我挺好的,http://em.21dtv.com/songs/60168474.mkv
陳楚生-好久不見,http://em.21dtv.com/songs/60168473.mkv
陳蕾-出走,http://em.21dtv.com/songs/60168472.mkv
韋琪-陪你起床,http://em.21dtv.com/songs/60168471.mkv
Jony J-喜新戀舊,http://em.21dtv.com/songs/60168470.mkv
嚴正嵐-告白,http://em.21dtv.com/songs/60168469.mkv
余楓-荷葉輕輕搖,http://em.21dtv.com/songs/60168468.mkv
凌晗+王笑文-字字傷,http://em.21dtv.com/songs/60168467.mkv
劉思涵-風之畫,http://em.21dtv.com/songs/60168466.mkv
劉維-從心,http://em.21dtv.com/songs/60168465.mkv
南徵北戰-北京的夜,http://em.21dtv.com/songs/60168464.mkv
孟凡明-人設,http://em.21dtv.com/songs/60168463.mkv
孟美岐(火箭少女101)-有種,http://em.21dtv.com/songs/60168462.mkv
尹毓恪-云上的行星,http://em.21dtv.com/songs/60168461.mkv
尹毓恪-虛言,http://em.21dtv.com/songs/60168460.mkv
左立-歸途,http://em.21dtv.com/songs/60168459.mkv
左立-沉睡,http://em.21dtv.com/songs/60168458.mkv
張楚-光明大道2019,http://em.21dtv.com/songs/60168457.mkv
愷樂-致未來的戀人啊,http://em.21dtv.com/songs/60168456.mkv
文慧如-愛情十萬個為什么,http://em.21dtv.com/songs/60168455.mkv
朱興東-熬夜成癮,http://em.21dtv.com/songs/60168454.mkv
李嘉格-不可能愛你,http://em.21dtv.com/songs/60168453.mkv
李嘉格-涼白開,http://em.21dtv.com/songs/60168452.mkv
楊非同-荒島,http://em.21dtv.com/songs/60168451.mkv
林愷倫-傻眼了,http://em.21dtv.com/songs/60168450.mkv
梁凡-闖江湖的貓,http://em.21dtv.com/songs/60168449.mkv
汪蘇瀧-鯨落,http://em.21dtv.com/songs/60168448.mkv
王笑文-喬木,http://em.21dtv.com/songs/60168447.mkv
王蓉+宋孟君-小豬小豬,http://em.21dtv.com/songs/60168446.mkv
蘇詩丁-獨白,http://em.21dtv.com/songs/60168445.mkv
謝和弦+阿夜-安怎講,http://em.21dtv.com/songs/60168444.mkv
謝和弦+高爾宣+李杰明-我不是白馬王子,http://em.21dtv.com/songs/60168443.mkv
鞠婧禕-天長,http://em.21dtv.com/songs/60168442.mkv
陳楚生+李慧珍-歲月神偷,http://em.21dtv.com/songs/60168441.mkv
趙雷-小屋,http://em.21dtv.com/songs/60168440.mkv
望海高歌-愛有多深傷有多深,http://em.21dtv.com/songs/60168439.mkv
望海高歌-命中注定我愛你,http://em.21dtv.com/songs/60168438.mkv
曉月-不再一往情深,http://em.21dtv.com/songs/60168437.mkv
好妹妹組合-我的愛對你說,http://em.21dtv.com/songs/60168436.mkv
任立佳-沒有你的冬天,http://em.21dtv.com/songs/60168435.mkv
DJ-迷人酒吧,http://em.21dtv.com/songs/60168434.mkv
Erika-擁有我,http://em.21dtv.com/songs/60168433.mkv
GAI-大人物,http://em.21dtv.com/songs/60168432.mkv
LSD-Mountains,http://em.21dtv.com/songs/60168431.mkv
U-KISS,http://em.21dtv.com/songs/60168430.mkv
Upchurch-YZ,http://em.21dtv.com/songs/60168429.mkv
Wendy-Goodbye,http://em.21dtv.com/songs/60168428.mkv
周詩雅-愛的熱浪,http://em.21dtv.com/songs/60168427.mkv
安懂-不離開,http://em.21dtv.com/songs/60168426.mkv
安懂-私物招領,http://em.21dtv.com/songs/60168425.mkv
曾婕-20歲30歲40歲,http://em.21dtv.com/songs/60168424.mkv
曾毅(鳳凰傳奇)-芳心縱火,http://em.21dtv.com/songs/60168423.mkv
李行亮-健忘症,http://em.21dtv.com/songs/60168422.mkv
杜忻恬+郭忠祐-幸福的條件,http://em.21dtv.com/songs/60168421.mkv
杜忻恬-小秘密,http://em.21dtv.com/songs/60168420.mkv
白安-我們的時代,http://em.21dtv.com/songs/60168419.mkv
白安-離開后,http://em.21dtv.com/songs/60168418.mkv
石詠莉-動態回顧,http://em.21dtv.com/songs/60168417.mkv
秦川-七境,http://em.21dtv.com/songs/60168416.mkv
胡彥斌-我們的愛,http://em.21dtv.com/songs/60168415.mkv
解憂邵帥-寫給黃淮,http://em.21dtv.com/songs/60168414.mkv
賀敬軒-時光筆記,http://em.21dtv.com/songs/60168413.mkv
金玟岐-幕后大咖,http://em.21dtv.com/songs/60168412.mkv
陳立農-有夢可待,http://em.21dtv.com/songs/60168411.mkv
劉增瞳-1234給我變,http://em.21dtv.com/songs/60168410.mkv
劉增瞳-保護色,http://em.21dtv.com/songs/60168409.mkv
劉增瞳-謊話,http://em.21dtv.com/songs/60168408.mkv
劉明峰(音樂鐵人)-不喜歡,http://em.21dtv.com/songs/60168407.mkv
劉明峰(音樂鐵人)-你愛過嗎,http://em.21dtv.com/songs/60168406.mkv
劉明峰(音樂鐵人)-想念的最后,http://em.21dtv.com/songs/60168405.mkv
劉明峰(音樂鐵人)-櫻花的眼淚2018,http://em.21dtv.com/songs/60168404.mkv
劉明峰(音樂鐵人)-永恆的瞬間,http://em.21dtv.com/songs/60168403.mkv
劉明峰(音樂鐵人)-落葉的季節,http://em.21dtv.com/songs/60168402.mkv
劉明峰(音樂鐵人)-都知道,http://em.21dtv.com/songs/60168401.mkv
南徵北戰-月球背面,http://em.21dtv.com/songs/60168400.mkv
吳青峰-起風了,http://em.21dtv.com/songs/60168399.mkv
好妹妹樂隊+陳粒+粒粒+焦邁奇+王加一-只記今朝笑,http://em.21dtv.com/songs/60168398.mkv
安懂-爛蘋果,http://em.21dtv.com/songs/60168397.mkv
夢然-再也不用擔心了,http://em.21dtv.com/songs/60168396.mkv
夢然-讀心,http://em.21dtv.com/songs/60168395.mkv
簡弘亦-同感,http://em.21dtv.com/songs/60168394.mkv
米津玄師-Flamingo,http://em.21dtv.com/songs/60168393.mkv
譚晶-陪伴,http://em.21dtv.com/songs/60168392.mkv
譚艷-最后一夜,http://em.21dtv.com/songs/60168391.mkv
逸郁蘭心-你是我一生中的快樂,http://em.21dtv.com/songs/60168390.mkv
陳壹千-就當他沒來過,http://em.21dtv.com/songs/60168389.mkv
鞠婧禕(SNH48)-嘆云兮,http://em.21dtv.com/songs/60168388.mkv
Jess Glynne-Thursday,http://em.21dtv.com/songs/60168387.mkv
Jimmie Allen-Best Shot,http://em.21dtv.com/songs/60168386.mkv
John Butler Trio-Just Call,http://em.21dtv.com/songs/60168385.mkv
Joyner Lucas-I Love,http://em.21dtv.com/songs/60168384.mkv
RAM WIRE-僕らの手には何もないけど,http://em.21dtv.com/songs/60168383.mkv
Sabrina Carpenter-Paris,http://em.21dtv.com/songs/60168382.mkv
Sabrina Carpenter-Sue Me,http://em.21dtv.com/songs/60168381.mkv
Shakira-Nada,http://em.21dtv.com/songs/60168380.mkv
Yee-都市尋情記,http://em.21dtv.com/songs/60168379.mkv
心鎖-心已上鎖,http://em.21dtv.com/songs/60168378.mkv
林憶蓮-不敢奢想改變你,http://em.21dtv.com/songs/60168377.mkv
河圖-畫外,http://em.21dtv.com/songs/60168376.mkv
紅霞-我用胡琴陪媽媽說說話,http://em.21dtv.com/songs/60168375.mkv
花僮-倔強,http://em.21dtv.com/songs/60168374.mkv
花僮-無師自痛,http://em.21dtv.com/songs/60168373.mkv
花僮-黑白,http://em.21dtv.com/songs/60168372.mkv
蕭煌奇-晚安,http://em.21dtv.com/songs/60168371.mkv
蔡徐坤+趙品霖+戴景耀+何屹繁+左其鉑+鄧強-Big Up,http://em.21dtv.com/songs/60168370.mkv
虎二-思念你,http://em.21dtv.com/songs/60168369.mkv
賀一航-最后的禮物,http://em.21dtv.com/songs/60168368.mkv
趙品霖+蔡徐坤+戴景耀+何屹繁+左其鉑+鄧強-完美的互動,http://em.21dtv.com/songs/60168367.mkv
趙品霖+蔡徐坤+戴景耀+何屹繁+左其鉑-霍元甲+Rhythmta,http://em.21dtv.com/songs/60168366.mkv
阿幼朵-美麗鎮遠,http://em.21dtv.com/songs/60168365.mkv
BTS-Airplane Pt2,http://em.21dtv.com/songs/60168364.mkv
Calum Scott-No Matter What,http://em.21dtv.com/songs/60168363.mkv
Carly Rae Jepsen-Party For One,http://em.21dtv.com/songs/60168362.mkv
Chen-Cherry Blossom Love Song,http://em.21dtv.com/songs/60168361.mkv
Cher Lloyd-None Of My Business,http://em.21dtv.com/songs/60168360.mkv
RPH&DJ Donall+Siti Badriah-Lagi Tamvan,http://em.21dtv.com/songs/60168359.mkv
劉曉曉-水韻江南,http://em.21dtv.com/songs/60168358.mkv
古巨基-亂世情侶,http://em.21dtv.com/songs/60168357.mkv
張靚穎-我愛你三個字能倒過來,http://em.21dtv.com/songs/60168356.mkv
林憶蓮-縴維,http://em.21dtv.com/songs/60168355.mkv
梁靜茹-想都沒想過,http://em.21dtv.com/songs/60168354.mkv
河圖-寶塔鎮河妖,http://em.21dtv.com/songs/60168353.mkv
洛天依-東宮,http://em.21dtv.com/songs/60168352.mkv
洛天依-原來,http://em.21dtv.com/songs/60168351.mkv
洛天依-防備,http://em.21dtv.com/songs/60168350.mkv
海峰-平安盾,http://em.21dtv.com/songs/60168349.mkv
秦歡-你在哪里,http://em.21dtv.com/songs/60168348.mkv
萌萌噠天團-傳說,http://em.21dtv.com/songs/60168347.mkv
萌萌噠天團-千年戀,http://em.21dtv.com/songs/60168346.mkv
萌萌噠天團-墨,http://em.21dtv.com/songs/60168345.mkv
萌萌噠天團-我是歌手,http://em.21dtv.com/songs/60168344.mkv
萌萌噠天團-神話,http://em.21dtv.com/songs/60168343.mkv
AKB48-櫻花瓣,http://em.21dtv.com/songs/60168342.mkv
Corki-下墜Falling,http://em.21dtv.com/songs/60168341.mkv
Kinoko蘑菇+Mr. Mo-圍城,http://em.21dtv.com/songs/60168340.mkv
冷漠+楊小曼-想你的時候會唱起這首歌,http://em.21dtv.com/songs/60168339.mkv
冷漠+楊小曼-有個傻瓜愛着她,http://em.21dtv.com/songs/60168338.mkv
吳佳煜-Say Goodbye,http://em.21dtv.com/songs/60168337.mkv
呦貓Uneko-願我,http://em.21dtv.com/songs/60168336.mkv
宋孟君+孟想-眼保健操,http://em.21dtv.com/songs/60168335.mkv
張赫宣-很高興遇見你,http://em.21dtv.com/songs/60168334.mkv
摩登兄弟-不求,http://em.21dtv.com/songs/60168333.mkv
曾之喬-世界上最快樂的地方,http://em.21dtv.com/songs/60168332.mkv
李大奔-殺死浪漫,http://em.21dtv.com/songs/60168331.mkv
李志洲-如果有一天不再聯系,http://em.21dtv.com/songs/60168330.mkv
李秉成-只為你着迷,http://em.21dtv.com/songs/60168329.mkv
楊洪銘-小鎮的夜晚,http://em.21dtv.com/songs/60168328.mkv
柯智棠-Man Without A Mission,http://em.21dtv.com/songs/60168327.mkv
柯智棠-不是,http://em.21dtv.com/songs/60168326.mkv
柯智棠-懶散與害怕,http://em.21dtv.com/songs/60168325.mkv
殷志源+Jeremy-創傷,http://em.21dtv.com/songs/60168324.mkv
水樹奈々-Get Back,http://em.21dtv.com/songs/60168323.mkv
水樹奈々-嘆きの華,http://em.21dtv.com/songs/60168322.mkv
湖南衛視主持群星-青春19潮我看,http://em.21dtv.com/songs/60168321.mkv
紅雙喜+YKEY-周末情侶,http://em.21dtv.com/songs/60168320.mkv
胡夏-只問你肯不肯,http://em.21dtv.com/songs/60168319.mkv
鄭鈞-雍和宮的月亮,http://em.21dtv.com/songs/60168318.mkv
金玟岐-換,http://em.21dtv.com/songs/60168317.mkv
T2o+毛毛姐-好嗨喲,http://em.21dtv.com/songs/60168316.mkv
Various Artists-Kid Singing In Walmart,http://em.21dtv.com/songs/60168315.mkv
葉洛洛-小星星,http://em.21dtv.com/songs/60168314.mkv
葉洛洛-有點飽,http://em.21dtv.com/songs/60168313.mkv
喻越越-桃花塢,http://em.21dtv.com/songs/60168312.mkv
夏婉安-奈何橋,http://em.21dtv.com/songs/60168311.mkv
安全着陸-我欲乘風,http://em.21dtv.com/songs/60168310.mkv
李紅-江南聽雪,http://em.21dtv.com/songs/60168309.mkv
林啟得-我不是你的宋冬野,http://em.21dtv.com/songs/60168308.mkv
樓天一-愛讓我們是一家,http://em.21dtv.com/songs/60168307.mkv
殷志源-8t Truck,http://em.21dtv.com/songs/60168306.mkv
殷志源-Battle
 Field,http://em.21dtv.com/songs/60168305.mkv
王心凌-到處不存在的我,http://em.21dtv.com/songs/60168304.mkv
科爾沁夫-白音杭蓋,http://em.21dtv.com/songs/60168303.mkv
雨洛Huge(音闕詩聽)-長悲賦,http://em.21dtv.com/songs/60168302.mkv
鮑岩塊+李妮妮-月亮里的阿妹,http://em.21dtv.com/songs/60168301.mkv
大哲-燃燒的火鳥,http://em.21dtv.com/songs/60168300.mkv
徐一鳴-會飛的馬,http://em.21dtv.com/songs/60168299.mkv
AKB48-勇往直前,http://em.21dtv.com/songs/60168298.mkv
IRiS七葉-春風滿,http://em.21dtv.com/songs/60168297.mkv
MEZZO-Miss You…,http://em.21dtv.com/songs/60168296.mkv
MEZZO-戀のかけら,http://em.21dtv.com/songs/60168295.mkv
MEZZO-雨,http://em.21dtv.com/songs/60168294.mkv
Muse-Algorithm,http://em.21dtv.com/songs/60168293.mkv
印子月-戀上你,http://em.21dtv.com/songs/60168292.mkv
安苡葳-重圓,http://em.21dtv.com/songs/60168291.mkv
尼坤(2PM)-戀上你,http://em.21dtv.com/songs/60168290.mkv
莊心妍-幸運水星,http://em.21dtv.com/songs/60168289.mkv
愷樂-戀愛泡泡糖,http://em.21dtv.com/songs/60168288.mkv
曹寅-螞蟻人,http://em.21dtv.com/songs/60168287.mkv
李斯丹妮-Blabla,http://em.21dtv.com/songs/60168286.mkv
楊超越+賴美云+傅菁-101個願望,http://em.21dtv.com/songs/60168285.mkv
王霏霏+趙天宇-勇往直前戀上你,http://em.21dtv.com/songs/60168284.mkv
王霏霏-不想說再見,http://em.21dtv.com/songs/60168283.mkv
謝和弦+王艷薇-It's You,http://em.21dtv.com/songs/60168282.mkv
韓沐伯-Across,http://em.21dtv.com/songs/60168281.mkv
關曉彤-愛情教會我什么,http://em.21dtv.com/songs/60168280.mkv
葉炫清-當歌,http://em.21dtv.com/songs/60168279.mkv
葉炫清-說謊的人,http://em.21dtv.com/songs/60168278.mkv
李莎旻子-喜歡你時風好甜,http://em.21dtv.com/songs/60168277.mkv
林憶蓮-一呼一吸,http://em.21dtv.com/songs/60168276.mkv
林憶蓮-太陽系,http://em.21dtv.com/songs/60168275.mkv
林憶蓮-幻覺動物,http://em.21dtv.com/songs/60168274.mkv
林憶蓮-歸零,http://em.21dtv.com/songs/60168273.mkv
林憶蓮-晨光,http://em.21dtv.com/songs/60168272.mkv
林憶蓮-魅惑,http://em.21dtv.com/songs/60168271.mkv
段麗陽+谷藍帝-Come Closer,http://em.21dtv.com/songs/60168270.mkv
段奧娟(火箭少女101)-我不願明白,http://em.21dtv.com/songs/60168269.mkv
潘越云+好妹妹樂隊-几度夕陽紅,http://em.21dtv.com/songs/60168268.mkv
耿斯漢-原罪,http://em.21dtv.com/songs/60168267.mkv
蔡健雅-Déjà Vu,http://em.21dtv.com/songs/60168266.mkv
蔡健雅-à La Folie,http://em.21dtv.com/songs/60168265.mkv
蔡健雅-半途,http://em.21dtv.com/songs/60168264.mkv
蔡健雅-原諒,http://em.21dtv.com/songs/60168263.mkv
蔡健雅-喘一口氣,http://em.21dtv.com/songs/60168262.mkv
貝瓦兒歌-紅星閃閃,http://em.21dtv.com/songs/60168261.mkv
陳綺貞-台北某個地方,http://em.21dtv.com/songs/60168260.mkv
陳綺貞-沙發海,http://em.21dtv.com/songs/60168259.mkv
A-Lin-從心,http://em.21dtv.com/songs/60168258.mkv
UNIQ-Monster,http://em.21dtv.com/songs/60168257.mkv
丁世光-月食,http://em.21dtv.com/songs/60168256.mkv
萬芳+好妹妹樂隊-試着了解,http://em.21dtv.com/songs/60168255.mkv
買辣椒也用券-舊島看月亮,http://em.21dtv.com/songs/60168254.mkv
人衣大人+汐音社-聖誕老人等不到天亮,http://em.21dtv.com/songs/60168253.mkv
衛蘭-伯利恆的主角,http://em.21dtv.com/songs/60168252.mkv
周華健-迷途,http://em.21dtv.com/songs/60168251.mkv
張敬軒-假以時日,http://em.21dtv.com/songs/60168250.mkv
張敬軒-明明他已離開你,http://em.21dtv.com/songs/60168249.mkv
朱星杰-聖誕夜,http://em.21dtv.com/songs/60168248.mkv
李彪-帶派花火,http://em.21dtv.com/songs/60168247.mkv
林憶蓮-Rivers,http://em.21dtv.com/songs/60168246.mkv
梁釗峰-我是樹蔭,http://em.21dtv.com/songs/60168245.mkv
梁釗峰-問題青年,http://em.21dtv.com/songs/60168244.mkv
段宛彤-相遇,http://em.21dtv.com/songs/60168243.mkv
炎亞綸-沉睡的巨人,http://em.21dtv.com/songs/60168242.mkv
萌萌噠天團-相見恨晚,http://em.21dtv.com/songs/60168241.mkv
蔡依林-你也有今天,http://em.21dtv.com/songs/60168240.mkv
蔡依林-你睡醒再看,http://em.21dtv.com/songs/60168239.mkv
蔡依林-如果我沒有傷口,http://em.21dtv.com/songs/60168238.mkv
蔡依林-消極掰,http://em.21dtv.com/songs/60168237.mkv
蔡依林-玫瑰少年,http://em.21dtv.com/songs/60168236.mkv
蔡依林-甜秘密,http://em.21dtv.com/songs/60168235.mkv
蔡健雅-看不見的城市,http://em.21dtv.com/songs/60168234.mkv
辛曉琪+好妹妹樂隊-倆倆相忘,http://em.21dtv.com/songs/60168233.mkv
陳慧琳-答應你會幸福的,http://em.21dtv.com/songs/60168232.mkv
黃韻玲+好妹妹樂隊-喜歡你現在的樣子,http://em.21dtv.com/songs/60168231.mkv
風語-遠去的媽媽,http://em.21dtv.com/songs/60168230.mkv
大慶小芳-不要因為寂寞愛錯了人,http://em.21dtv.com/songs/60168229.mkv
小緣-味覺的旅行,http://em.21dtv.com/songs/60168228.mkv
戴荃-神泣,http://em.21dtv.com/songs/60168227.mkv
李藝彤(SNH48)-Like A Star,http://em.21dtv.com/songs/60168226.mkv
羅之豪-雨天,http://em.21dtv.com/songs/60168225.mkv
董昱昆-The Fairyland,http://em.21dtv.com/songs/60168224.mkv
謝安琪-沐春風,http://em.21dtv.com/songs/60168223.mkv
鄧麗君-綠島小夜曲,http://em.21dtv.com/songs/60168222.mkv
陳雅森-為什么愛,http://em.21dtv.com/songs/60168221.mkv
陳雅森-放飛的我,http://em.21dtv.com/songs/60168220.mkv
魏伽妮-好事連連,http://em.21dtv.com/songs/60168219.mkv
IU-BBIBBI,http://em.21dtv.com/songs/60168218.mkv
任然-有幸,http://em.21dtv.com/songs/60168217.mkv
任玲-蒼老的母親,http://em.21dtv.com/songs/60168216.mkv
六哲+溫一倫-不遙遠,http://em.21dtv.com/songs/60168215.mkv
六哲-能不能不分手,http://em.21dtv.com/songs/60168214.mkv
周姿妍-等,http://em.21dtv.com/songs/60168213.mkv
周星辰-最后沒有你,http://em.21dtv.com/songs/60168212.mkv
周覓-寂寞煙火,http://em.21dtv.com/songs/60168211.mkv
周詩穎-想知道,http://em.21dtv.com/songs/60168210.mkv
宋孟君+威仔-奶狗小哥,http://em.21dtv.com/songs/60168209.mkv
宋孟君+文氓蘇-通話,http://em.21dtv.com/songs/60168208.mkv
宋孟君+沁兒-我的大寶貝,http://em.21dtv.com/songs/60168207.mkv
宋孟君+電流妹-買買買買買,http://em.21dtv.com/songs/60168206.mkv
宋孟君+賀一航-沒有人會害怕失去我,http://em.21dtv.com/songs/60168205.mkv
宋孟君-9421,http://em.21dtv.com/songs/60168204.mkv
宋孟君-錦鯉本尊,http://em.21dtv.com/songs/60168203.mkv
山野-壞男人,http://em.21dtv.com/songs/60168202.mkv
山野-小賣店,http://em.21dtv.com/songs/60168201.mkv
山野-幺妹兒,http://em.21dtv.com/songs/60168200.mkv
山野-陌生人你好,http://em.21dtv.com/songs/60168199.mkv
